"id" "tipo_local" "cor"
"cpf_830" "rural" "parda"
"cpf_831" "urbano" "branca"
"cpf_832" "urbano" "branca"
"cpf_833" "urbano" "branca"
"cpf_834" "urbano" "parda"
"cpf_835" "urbano" "branca"
"cpf_836" "rural" "parda"
"cpf_837" "urbano" "branca"
"cpf_838" "urbano" "branca"
"cpf_839" "rural" "parda"
"cpf_840" "urbano" "parda"
"cpf_841" "urbano" "branca"
"cpf_842" "rural" "branca"
"cpf_843" "urbano" "branca"
"cpf_844" "urbano" "branca"
"cpf_845" "urbano" "branca"
"cpf_846" "urbano" "branca"
"cpf_847" "rural" "branca"
"cpf_848" "urbano" "branca"
"cpf_849" "urbano" "branca"
"cpf_850" "urbano" "parda"
"cpf_851" "urbano" "parda"
"cpf_852" "rural" "parda"
"cpf_853" "urbano" "parda"
"cpf_854" "urbano" "branca"
"cpf_855" "rural" "branca"
"cpf_856" "rural" "preta"
"cpf_857" "rural" "branca"
"cpf_858" "urbano" "branca"
"cpf_859" "urbano" "parda"
"cpf_860" "urbano" "parda"
"cpf_861" "urbano" "parda"
"cpf_862" "rural" "branca"
"cpf_863" "urbano" "branca"
"cpf_864" "urbano" "branca"
"cpf_865" "urbano" "branca"
"cpf_866" "urbano" "parda"
"cpf_867" "urbano" "parda"
"cpf_868" "urbano" "parda"
"cpf_869" "rural" "parda"
"cpf_870" "urbano" "parda"
"cpf_871" "urbano" "parda"
"cpf_872" "urbano" "parda"
"cpf_873" "rural" "parda"
"cpf_874" "urbano" "parda"
"cpf_875" "urbano" "parda"
"cpf_876" "urbano" "parda"
"cpf_877" "urbano" "branca"
"cpf_878" "urbano" "parda"
"cpf_879" "urbano" "parda"
"cpf_880" "urbano" "parda"
"cpf_881" "urbano" "branca"
"cpf_882" "urbano" "branca"
"cpf_883" "rural" "branca"
"cpf_884" "urbano" "branca"
"cpf_885" "urbano" "parda"
"cpf_886" "rural" "branca"
"cpf_887" "urbano" "branca"
"cpf_888" "urbano" "preta"
"cpf_889" "rural" "branca"
"cpf_890" "urbano" "parda"
"cpf_891" "urbano" "branca"
"cpf_892" "urbano" "parda"
"cpf_893" "urbano" "branca"
"cpf_894" "urbano" "branca"
"cpf_895" "rural" "branca"
"cpf_896" "urbano" "branca"
"cpf_897" "rural" "branca"
"cpf_898" "urbano" "preta"
"cpf_899" "urbano" "parda"
"cpf_900" "urbano" "branca"
"cpf_901" "urbano" "branca"
"cpf_902" "urbano" "branca"
"cpf_903" "urbano" "parda"
"cpf_904" "urbano" "branca"
"cpf_905" "urbano" "branca"
"cpf_906" "urbano" "branca"
"cpf_907" "urbano" "preta"
"cpf_908" "urbano" "branca"
"cpf_909" "urbano" "parda"
"cpf_910" "urbano" "parda"
"cpf_911" "urbano" "preta"
"cpf_912" "urbano" "branca"
"cpf_913" "urbano" "parda"
"cpf_914" "urbano" "parda"
"cpf_915" "urbano" "branca"
"cpf_916" "rural" "branca"
"cpf_917" "rural" "parda"
"cpf_918" "urbano" "parda"
"cpf_919" "urbano" "branca"
"cpf_920" "urbano" "branca"
"cpf_921" "urbano" "branca"
"cpf_922" "urbano" "branca"
"cpf_923" "urbano" "branca"
"cpf_924" "urbano" "parda"
"cpf_925" "urbano" "branca"
"cpf_926" "urbano" "parda"
"cpf_927" "urbano" "branca"
"cpf_928" "urbano" "branca"
"cpf_929" "rural" "parda"
"cpf_930" "urbano" "branca"
"cpf_931" "urbano" "branca"
"cpf_932" "urbano" "branca"
"cpf_933" "urbano" "branca"
"cpf_934" "rural" "parda"
"cpf_935" "urbano" "preta"
"cpf_936" "urbano" "parda"
"cpf_937" "urbano" "branca"
"cpf_938" "rural" "branca"
"cpf_939" "urbano" "branca"
"cpf_940" "urbano" "branca"
"cpf_941" "urbano" "branca"
"cpf_942" "urbano" "branca"
"cpf_943" "urbano" "parda"
"cpf_944" "urbano" "parda"
"cpf_945" "urbano" "parda"
"cpf_946" "urbano" "branca"
"cpf_947" "urbano" "parda"
"cpf_948" "rural" "parda"
"cpf_949" "urbano" "parda"
"cpf_950" "urbano" "branca"
"cpf_951" "urbano" "parda"
"cpf_952" "urbano" "branca"
"cpf_953" "urbano" "parda"
"cpf_954" "urbano" "branca"
"cpf_955" "urbano" "branca"
"cpf_956" "urbano" "branca"
"cpf_957" "urbano" "branca"
"cpf_958" "urbano" "branca"
"cpf_959" "rural" "parda"
"cpf_960" "rural" "branca"
"cpf_961" "urbano" "parda"
"cpf_962" "urbano" "parda"
"cpf_963" "rural" "parda"
"cpf_964" "rural" "branca"
"cpf_965" "urbano" "parda"
"cpf_966" "urbano" "branca"
"cpf_967" "urbano" "parda"
"cpf_968" "rural" "parda"
"cpf_969" "urbano" "branca"
"cpf_970" "rural" "branca"
"cpf_971" "urbano" "parda"
"cpf_972" "urbano" "parda"
"cpf_973" "urbano" "branca"
"cpf_974" "urbano" "parda"
"cpf_975" "urbano" "branca"
"cpf_976" "urbano" "branca"
"cpf_977" "urbano" "parda"
"cpf_978" "urbano" "parda"
"cpf_979" "rural" "parda"
"cpf_980" "urbano" "parda"
"cpf_981" "urbano" "parda"
"cpf_982" "rural" "parda"
"cpf_983" "urbano" "parda"
"cpf_984" "urbano" "branca"
"cpf_985" "urbano" "parda"
"cpf_986" "urbano" "preta"
"cpf_987" "urbano" "parda"
"cpf_988" "urbano" "preta"
"cpf_989" "urbano" "parda"
"cpf_990" "urbano" "parda"
"cpf_991" "urbano" "branca"
"cpf_992" "urbano" "parda"
"cpf_993" "urbano" "parda"
"cpf_994" "urbano" "parda"
"cpf_995" "urbano" "parda"
"cpf_996" "urbano" "branca"
"cpf_997" "rural" "branca"
"cpf_998" "urbano" "parda"
"cpf_999" "urbano" "parda"
"cpf_1000" "urbano" "branca"
"cpf_1001" "urbano" "branca"
"cpf_1002" "urbano" "branca"
"cpf_1003" "urbano" "parda"
"cpf_1004" "urbano" "parda"
"cpf_1005" "urbano" "branca"
"cpf_1006" "urbano" "parda"
"cpf_1007" "urbano" "branca"
"cpf_1008" "rural" "branca"
"cpf_1009" "urbano" "branca"
"cpf_1010" "rural" "branca"
"cpf_1011" "urbano" "branca"
"cpf_1012" "rural" "preta"
"cpf_1013" "urbano" "parda"
"cpf_1014" "urbano" "branca"
"cpf_1015" "urbano" "branca"
"cpf_1016" "rural" "branca"
"cpf_1017" "urbano" "parda"
"cpf_1018" "rural" "parda"
"cpf_1019" "urbano" "parda"
"cpf_1020" "urbano" "parda"
"cpf_1021" "urbano" "branca"
"cpf_1022" "urbano" "parda"
"cpf_1023" "urbano" "branca"
"cpf_1024" "urbano" "parda"
"cpf_1025" "urbano" "branca"
"cpf_1026" "rural" "branca"
"cpf_1027" "urbano" "parda"
"cpf_1028" "urbano" "branca"
"cpf_1029" "urbano" "branca"
"cpf_1030" "urbano" "branca"
"cpf_1031" "urbano" "parda"
"cpf_1032" "urbano" "parda"
"cpf_1033" "urbano" "branca"
"cpf_1034" "urbano" "branca"
"cpf_1035" "urbano" "branca"
"cpf_1036" "urbano" "branca"
"cpf_1037" "urbano" "parda"
"cpf_1038" "urbano" "parda"
"cpf_1039" "urbano" "branca"
"cpf_1040" "rural" "branca"
"cpf_1041" "urbano" "parda"
"cpf_1042" "urbano" "branca"
"cpf_1043" "urbano" "branca"
"cpf_1044" "urbano" "parda"
"cpf_1045" "urbano" "parda"
"cpf_1046" "urbano" "parda"
"cpf_1047" "urbano" "preta"
"cpf_1048" "urbano" "parda"
"cpf_1049" "urbano" "branca"
"cpf_1050" "rural" "parda"
"cpf_1051" "urbano" "preta"
"cpf_1052" "urbano" "preta"
"cpf_1053" "urbano" "parda"
"cpf_1054" "rural" "branca"
"cpf_1055" "urbano" "branca"
"cpf_1056" "urbano" "parda"
"cpf_1057" "rural" "branca"
"cpf_1058" "rural" "parda"
"cpf_1059" "urbano" "branca"
"cpf_1060" "urbano" "parda"
"cpf_1061" "urbano" "parda"
"cpf_1062" "urbano" "branca"
"cpf_1063" "urbano" "parda"
"cpf_1064" "urbano" "parda"
"cpf_1065" "urbano" "preta"
"cpf_1066" "urbano" "branca"
"cpf_1067" "urbano" "branca"
"cpf_1068" "urbano" "branca"
"cpf_1069" "urbano" "branca"
"cpf_1070" "urbano" "parda"
"cpf_1071" "urbano" "branca"
"cpf_1072" "urbano" "branca"
"cpf_1073" "urbano" "parda"
"cpf_1074" "urbano" "branca"
"cpf_1075" "urbano" "parda"
"cpf_1076" "urbano" "branca"
"cpf_1077" "urbano" "branca"
"cpf_1078" "urbano" "parda"
"cpf_1079" "rural" "parda"
"cpf_1080" "urbano" "parda"
"cpf_1081" "urbano" "parda"
"cpf_1082" "rural" "parda"
"cpf_1083" "urbano" "branca"
"cpf_1084" "urbano" "preta"
"cpf_1085" "rural" "parda"
"cpf_1086" "urbano" "parda"
"cpf_1087" "urbano" "branca"
"cpf_1088" "urbano" "parda"
"cpf_1089" "urbano" "branca"
"cpf_1090" "rural" "parda"
"cpf_1091" "urbano" "parda"
"cpf_1092" "urbano" "parda"
"cpf_1093" "urbano" "branca"
"cpf_1094" "urbano" "preta"
"cpf_1095" "urbano" "branca"
"cpf_1096" "rural" "parda"
"cpf_1097" "urbano" "branca"
"cpf_1098" "urbano" "parda"
"cpf_1099" "rural" "branca"
"cpf_1100" "urbano" "parda"
"cpf_1101" "urbano" "branca"
"cpf_1102" "rural" "branca"
"cpf_1103" "rural" "parda"
"cpf_1104" "rural" "parda"
"cpf_1105" "rural" "parda"
"cpf_1106" "urbano" "parda"
"cpf_1107" "rural" "parda"
"cpf_1108" "urbano" "branca"
"cpf_1109" "urbano" "branca"
"cpf_1110" "urbano" "branca"
"cpf_1111" "urbano" "branca"
"cpf_1112" "urbano" "parda"
"cpf_1113" "urbano" "parda"
"cpf_1114" "urbano" "parda"
"cpf_1115" "urbano" "branca"
"cpf_1116" "urbano" "preta"
"cpf_1117" "urbano" "parda"
"cpf_1118" "urbano" "parda"
"cpf_1119" "urbano" "branca"
"cpf_1120" "urbano" "branca"
"cpf_1121" "urbano" "parda"
"cpf_1122" "urbano" "branca"
"cpf_1123" "urbano" "branca"
"cpf_1124" "urbano" "branca"
"cpf_1125" "rural" "branca"
"cpf_1126" "urbano" "branca"
"cpf_1127" "rural" "branca"
"cpf_1128" "urbano" "branca"
"cpf_1129" "urbano" "branca"
"cpf_1130" "urbano" "branca"
"cpf_1131" "urbano" "branca"
"cpf_1132" "urbano" "branca"
"cpf_1133" "rural" "parda"
"cpf_1134" "urbano" "branca"
"cpf_1135" "urbano" "branca"
"cpf_1136" "urbano" "parda"
"cpf_1137" "urbano" "parda"
"cpf_1138" "urbano" "parda"
"cpf_1139" "urbano" "branca"
"cpf_1140" "urbano" "branca"
"cpf_1141" "rural" "parda"
"cpf_1142" "urbano" "branca"
"cpf_1143" "urbano" "parda"
"cpf_1144" "urbano" "parda"
"cpf_1145" "urbano" "branca"
"cpf_1146" "urbano" "branca"
"cpf_1147" "urbano" "parda"
"cpf_1148" "urbano" "branca"
"cpf_1149" "rural" "branca"
"cpf_1150" "urbano" "parda"
"cpf_1151" "urbano" "parda"
"cpf_1152" "urbano" "preta"
"cpf_1153" "urbano" "parda"
"cpf_1154" "rural" "branca"
"cpf_1155" "urbano" "parda"
"cpf_1156" "urbano" "parda"
"cpf_1157" "urbano" "branca"
"cpf_1158" "urbano" "branca"
"cpf_1159" "rural" "branca"
"cpf_1160" "urbano" "branca"
"cpf_1161" "urbano" "parda"
"cpf_1162" "urbano" "branca"
"cpf_1163" "urbano" "parda"
"cpf_1164" "rural" "branca"
"cpf_1165" "urbano" "branca"
"cpf_1166" "urbano" "branca"
"cpf_1167" "urbano" "branca"
"cpf_1168" "urbano" "branca"
"cpf_1169" "urbano" "preta"
"cpf_1170" "rural" "parda"
"cpf_1171" "urbano" "parda"
"cpf_1172" "rural" "preta"
"cpf_1173" "urbano" "parda"
"cpf_1174" "urbano" "branca"
"cpf_1175" "urbano" "branca"
"cpf_1176" "urbano" "branca"
"cpf_1177" "urbano" "branca"
"cpf_1178" "urbano" "branca"
"cpf_1179" "urbano" "branca"
"cpf_1180" "urbano" "parda"
"cpf_1181" "urbano" "preta"
"cpf_1182" "urbano" "branca"
"cpf_1183" "urbano" "parda"
"cpf_1184" "urbano" "branca"
"cpf_1185" "urbano" "parda"
"cpf_1186" "urbano" "preta"
"cpf_1187" "urbano" "parda"
"cpf_1188" "urbano" "branca"
"cpf_1189" "urbano" "parda"
"cpf_1190" "urbano" "parda"
"cpf_1191" "urbano" "branca"
"cpf_1192" "urbano" "branca"
"cpf_1193" "urbano" "preta"
"cpf_1194" "urbano" "parda"
"cpf_1195" "rural" "branca"
"cpf_1196" "urbano" "branca"
"cpf_1197" "urbano" "branca"
"cpf_1198" "urbano" "branca"
"cpf_1199" "urbano" "branca"
"cpf_1200" "urbano" "parda"
"cpf_1201" "urbano" "parda"
"cpf_1202" "urbano" "parda"
"cpf_1203" "urbano" "branca"
"cpf_1204" "urbano" "parda"
"cpf_1205" "urbano" "parda"
"cpf_1206" "urbano" "branca"
"cpf_1207" "urbano" "branca"
"cpf_1208" "urbano" "parda"
"cpf_1209" "urbano" "parda"
"cpf_1210" "rural" "branca"
"cpf_1211" "urbano" "branca"
"cpf_1212" "urbano" "branca"
"cpf_1213" "rural" "parda"
"cpf_1214" "urbano" "branca"
"cpf_1215" "urbano" "parda"
"cpf_1216" "urbano" "parda"
"cpf_1217" "urbano" "parda"
"cpf_1218" "urbano" "branca"
"cpf_1219" "urbano" "branca"
"cpf_1220" "urbano" "preta"
"cpf_1221" "urbano" "branca"
"cpf_1222" "urbano" "branca"
"cpf_1223" "urbano" "branca"
"cpf_1224" "urbano" "branca"
"cpf_1225" "urbano" "parda"
"cpf_1226" "urbano" "branca"
"cpf_1227" "urbano" "branca"
"cpf_1228" "urbano" "parda"
"cpf_1229" "urbano" "branca"
"cpf_1230" "urbano" "preta"
"cpf_1231" "urbano" "parda"
"cpf_1232" "urbano" "parda"
"cpf_1233" "urbano" "branca"
"cpf_1234" "urbano" "parda"
"cpf_1235" "urbano" "branca"
"cpf_1236" "urbano" "parda"
"cpf_1237" "urbano" "parda"
"cpf_1238" "urbano" "branca"
"cpf_1239" "rural" "branca"
"cpf_1240" "urbano" "branca"
"cpf_1241" "urbano" "parda"
"cpf_1242" "urbano" "branca"
"cpf_1243" "urbano" "parda"
"cpf_1244" "urbano" "branca"
"cpf_1245" "urbano" "branca"
"cpf_1246" "urbano" "preta"
"cpf_1247" "urbano" "branca"
"cpf_1248" "rural" "branca"
"cpf_1249" "urbano" "preta"
"cpf_1250" "urbano" "preta"
"cpf_1251" "urbano" "branca"
"cpf_1252" "urbano" "parda"
"cpf_1253" "urbano" "branca"
"cpf_1254" "urbano" "parda"
"cpf_1255" "rural" "branca"
"cpf_1256" "urbano" "branca"
"cpf_1257" "urbano" "parda"
"cpf_1258" "rural" "parda"
"cpf_1259" "urbano" "branca"
"cpf_1260" "urbano" "parda"
"cpf_1261" "urbano" "branca"
"cpf_1262" "urbano" "branca"
"cpf_1263" "urbano" "parda"
"cpf_1264" "urbano" "branca"
"cpf_1265" "urbano" "branca"
"cpf_1266" "urbano" "parda"
"cpf_1267" "rural" "parda"
"cpf_1268" "urbano" "branca"
"cpf_1269" "urbano" "parda"
"cpf_1270" "urbano" "parda"
"cpf_1271" "urbano" "branca"
"cpf_1272" "urbano" "branca"
"cpf_1273" "urbano" "parda"
"cpf_1274" "urbano" "parda"
"cpf_1275" "urbano" "parda"
"cpf_1276" "urbano" "parda"
"cpf_1277" "urbano" "parda"
"cpf_1278" "urbano" "preta"
"cpf_1279" "rural" "parda"
"cpf_1280" "rural" "parda"
"cpf_1281" "urbano" "parda"
"cpf_1282" "urbano" "parda"
"cpf_1283" "urbano" "preta"
"cpf_1284" "urbano" "preta"
"cpf_1285" "urbano" "branca"
"cpf_1286" "urbano" "parda"
"cpf_1287" "urbano" "parda"
"cpf_1288" "urbano" "branca"
"cpf_1289" "urbano" "parda"
"cpf_1290" "rural" "parda"
"cpf_1291" "urbano" "parda"
"cpf_1292" "urbano" "parda"
"cpf_1293" "urbano" "parda"
"cpf_1294" "urbano" "branca"
"cpf_1295" "urbano" "parda"
"cpf_1296" "urbano" "branca"
"cpf_1297" "urbano" "branca"
"cpf_1298" "urbano" "parda"
"cpf_1299" "urbano" "branca"
"cpf_1300" "urbano" "parda"
"cpf_1301" "urbano" "parda"
"cpf_1302" "urbano" "parda"
"cpf_1303" "urbano" "preta"
"cpf_1304" "urbano" "parda"
"cpf_1305" "urbano" "branca"
"cpf_1306" "urbano" "parda"
"cpf_1307" "urbano" "branca"
"cpf_1308" "urbano" "parda"
"cpf_1309" "urbano" "parda"
"cpf_1310" "rural" "parda"
"cpf_1311" "urbano" "branca"
"cpf_1312" "urbano" "branca"
"cpf_1313" "urbano" "branca"
"cpf_1314" "urbano" "parda"
"cpf_1315" "rural" "parda"
"cpf_1316" "urbano" "branca"
"cpf_1317" "urbano" "branca"
"cpf_1318" "rural" "parda"
"cpf_1319" "urbano" "branca"
"cpf_1320" "urbano" "parda"
"cpf_1321" "rural" "parda"
"cpf_1322" "urbano" "branca"
"cpf_1323" "urbano" "branca"
"cpf_1324" "urbano" "branca"
"cpf_1325" "urbano" "parda"
"cpf_1326" "urbano" "parda"
"cpf_1327" "urbano" "branca"
"cpf_1328" "urbano" "branca"
"cpf_1329" "urbano" "branca"
"cpf_1330" "urbano" "parda"
"cpf_1331" "urbano" "parda"
"cpf_1332" "urbano" "parda"
"cpf_1333" "urbano" "parda"
"cpf_1334" "urbano" "parda"
"cpf_1335" "urbano" "branca"
"cpf_1336" "urbano" "branca"
"cpf_1337" "urbano" "parda"
"cpf_1338" "rural" "branca"
"cpf_1339" "urbano" "branca"
"cpf_1340" "urbano" "parda"
"cpf_1341" "urbano" "parda"
"cpf_1342" "urbano" "branca"
"cpf_1343" "urbano" "parda"
"cpf_1344" "urbano" "parda"
"cpf_1345" "urbano" "parda"
"cpf_1346" "urbano" "parda"
"cpf_1347" "urbano" "parda"
"cpf_1348" "urbano" "branca"
"cpf_1349" "rural" "branca"
"cpf_1350" "urbano" "branca"
"cpf_1351" "rural" "branca"
"cpf_1352" "urbano" "parda"
"cpf_1353" "rural" "preta"
"cpf_1354" "urbano" "branca"
"cpf_1355" "urbano" "parda"
"cpf_1356" "urbano" "parda"
"cpf_1357" "urbano" "parda"
"cpf_1358" "urbano" "parda"
"cpf_1359" "urbano" "branca"
"cpf_1360" "rural" "branca"
"cpf_1361" "urbano" "parda"
"cpf_1362" "urbano" "branca"
"cpf_1363" "urbano" "parda"
"cpf_1364" "urbano" "parda"
"cpf_1365" "rural" "branca"
"cpf_1366" "urbano" "parda"
"cpf_1367" "urbano" "parda"
"cpf_1368" "rural" "parda"
"cpf_1369" "urbano" "branca"
"cpf_1370" "urbano" "parda"
"cpf_1371" "urbano" "branca"
"cpf_1372" "urbano" "branca"
"cpf_1373" "urbano" "parda"
"cpf_1374" "rural" "branca"
"cpf_1375" "rural" "branca"
"cpf_1376" "urbano" "branca"
"cpf_1377" "urbano" "branca"
"cpf_1378" "urbano" "parda"
"cpf_1379" "urbano" "parda"
"cpf_1380" "urbano" "branca"
"cpf_1381" "urbano" "branca"
"cpf_1382" "urbano" "parda"
"cpf_1383" "urbano" "parda"
"cpf_1384" "urbano" "branca"
"cpf_1385" "urbano" "preta"
"cpf_1386" "urbano" "branca"
"cpf_1387" "urbano" "branca"
"cpf_1388" "urbano" "parda"
"cpf_1389" "urbano" "branca"
"cpf_1390" "urbano" "parda"
"cpf_1391" "urbano" "branca"
"cpf_1392" "urbano" "branca"
"cpf_1393" "urbano" "branca"
"cpf_1394" "urbano" "branca"
"cpf_1395" "rural" "parda"
"cpf_1396" "urbano" "parda"
"cpf_1397" "urbano" "parda"
"cpf_1398" "urbano" "parda"
"cpf_1399" "urbano" "preta"
"cpf_1400" "urbano" "parda"
"cpf_1401" "urbano" "branca"
"cpf_1402" "urbano" "parda"
"cpf_1403" "urbano" "parda"
"cpf_1404" "urbano" "parda"
"cpf_1405" "urbano" "parda"
"cpf_1406" "urbano" "branca"
"cpf_1407" "urbano" "preta"
"cpf_1408" "urbano" "branca"
"cpf_1409" "urbano" "parda"
"cpf_1410" "urbano" "branca"
"cpf_1411" "urbano" "parda"
"cpf_1412" "urbano" "branca"
"cpf_1413" "urbano" "parda"
"cpf_1414" "urbano" "branca"
"cpf_1415" "urbano" "branca"
"cpf_1416" "urbano" "parda"
"cpf_1417" "urbano" "preta"
"cpf_1418" "rural" "parda"
"cpf_1419" "urbano" "branca"
"cpf_1420" "urbano" "parda"
"cpf_1421" "urbano" "branca"
"cpf_1422" "rural" "branca"
"cpf_1423" "urbano" "parda"
"cpf_1424" "urbano" "parda"
"cpf_1425" "urbano" "branca"
"cpf_1426" "urbano" "branca"
"cpf_1427" "urbano" "parda"
"cpf_1428" "urbano" "preta"
"cpf_1429" "urbano" "parda"
"cpf_1430" "urbano" "parda"
"cpf_1431" "urbano" "parda"
"cpf_1432" "rural" "branca"
"cpf_1433" "urbano" "branca"
"cpf_1434" "urbano" "parda"
"cpf_1435" "urbano" "parda"
"cpf_1436" "urbano" "branca"
"cpf_1437" "urbano" "branca"
"cpf_1438" "urbano" "preta"
"cpf_1439" "urbano" "parda"
"cpf_1440" "rural" "parda"
"cpf_1441" "urbano" "parda"
"cpf_1442" "rural" "branca"
"cpf_1443" "urbano" "parda"
"cpf_1444" "urbano" "branca"
"cpf_1445" "rural" "branca"
"cpf_1446" "rural" "branca"
"cpf_1447" "urbano" "branca"
"cpf_1448" "urbano" "branca"
"cpf_1449" "urbano" "preta"
"cpf_1450" "rural" "branca"
"cpf_1451" "urbano" "branca"
"cpf_1452" "urbano" "branca"
"cpf_1453" "urbano" "parda"
"cpf_1454" "rural" "branca"
"cpf_1455" "urbano" "branca"
"cpf_1456" "urbano" "parda"
"cpf_1457" "urbano" "branca"
"cpf_1458" "urbano" "parda"
"cpf_1459" "urbano" "parda"
"cpf_1460" "rural" "branca"
"cpf_1461" "rural" "branca"
"cpf_1462" "urbano" "branca"
"cpf_1463" "rural" "parda"
"cpf_1464" "rural" "parda"
"cpf_1465" "urbano" "parda"
"cpf_1466" "urbano" "branca"
"cpf_1467" "urbano" "parda"
"cpf_1468" "urbano" "parda"
"cpf_1469" "urbano" "preta"
"cpf_1470" "urbano" "branca"
"cpf_1471" "urbano" "parda"
"cpf_1472" "urbano" "parda"
"cpf_1473" "rural" "branca"
"cpf_1474" "urbano" "parda"
"cpf_1475" "urbano" "branca"
"cpf_1476" "urbano" "preta"
"cpf_1477" "urbano" "branca"
"cpf_1478" "urbano" "branca"
"cpf_1479" "urbano" "branca"
"cpf_1480" "urbano" "branca"
"cpf_1481" "rural" "preta"
"cpf_1482" "urbano" "parda"
"cpf_1483" "urbano" "branca"
"cpf_1484" "urbano" "parda"
"cpf_1485" "urbano" "preta"
"cpf_1486" "urbano" "branca"
"cpf_1487" "urbano" "parda"
"cpf_1488" "urbano" "branca"
"cpf_1489" "urbano" "parda"
"cpf_1490" "urbano" "branca"
"cpf_1491" "rural" "parda"
"cpf_1492" "rural" "parda"
"cpf_1493" "urbano" "parda"
"cpf_1494" "urbano" "branca"
"cpf_1495" "urbano" "parda"
"cpf_1496" "urbano" "parda"
"cpf_1497" "urbano" "parda"
"cpf_1498" "urbano" "parda"
"cpf_1499" "urbano" "branca"
"cpf_1500" "urbano" "parda"
"cpf_1501" "urbano" "branca"
"cpf_1502" "rural" "branca"
"cpf_1503" "rural" "preta"
"cpf_1504" "urbano" "branca"
"cpf_1505" "urbano" "branca"
"cpf_1506" "urbano" "parda"
"cpf_1507" "urbano" "parda"
"cpf_1508" "urbano" "branca"
"cpf_1509" "rural" "parda"
"cpf_1510" "rural" "branca"
"cpf_1511" "urbano" "branca"
"cpf_1512" "urbano" "branca"
"cpf_1513" "urbano" "parda"
"cpf_1514" "urbano" "parda"
"cpf_1515" "urbano" "branca"
"cpf_1516" "rural" "parda"
"cpf_1517" "urbano" "parda"
"cpf_1518" "urbano" "parda"
"cpf_1519" "urbano" "branca"
"cpf_1520" "urbano" "branca"
"cpf_1521" "urbano" "branca"
"cpf_1522" "urbano" "parda"
"cpf_1523" "urbano" "branca"
"cpf_1524" "urbano" "branca"
"cpf_1525" "urbano" "parda"
"cpf_1526" "urbano" "branca"
"cpf_1527" "urbano" "preta"
"cpf_1528" "urbano" "branca"
"cpf_1529" "urbano" "preta"
"cpf_1530" "rural" "branca"
"cpf_1531" "urbano" "preta"
"cpf_1532" "urbano" "parda"
"cpf_1533" "urbano" "parda"
"cpf_1534" "urbano" "parda"
"cpf_1535" "urbano" "branca"
"cpf_1536" "urbano" "branca"
"cpf_1537" "urbano" "branca"
"cpf_1538" "urbano" "parda"
"cpf_1539" "rural" "parda"
"cpf_1540" "urbano" "parda"
"cpf_1541" "urbano" "parda"
"cpf_1542" "urbano" "parda"
"cpf_1543" "urbano" "parda"
"cpf_1544" "urbano" "branca"
"cpf_1545" "urbano" "branca"
"cpf_1546" "rural" "parda"
"cpf_1547" "urbano" "branca"
"cpf_1548" "urbano" "branca"
"cpf_1549" "rural" "parda"
"cpf_1550" "urbano" "branca"
"cpf_1551" "urbano" "branca"
"cpf_1552" "urbano" "branca"
"cpf_1553" "urbano" "branca"
"cpf_1554" "urbano" "branca"
"cpf_1555" "urbano" "parda"
"cpf_1556" "urbano" "parda"
"cpf_1557" "urbano" "branca"
"cpf_1558" "urbano" "branca"
"cpf_1559" "urbano" "branca"
"cpf_1560" "urbano" "branca"
"cpf_1561" "urbano" "parda"
"cpf_1562" "urbano" "branca"
"cpf_1563" "urbano" "branca"
"cpf_1564" "urbano" "parda"
"cpf_1565" "urbano" "parda"
"cpf_1566" "urbano" "preta"
"cpf_1567" "urbano" "branca"
"cpf_1568" "rural" "branca"
"cpf_1569" "rural" "branca"
"cpf_1570" "urbano" "branca"
"cpf_1571" "urbano" "parda"
"cpf_1572" "urbano" "branca"
"cpf_1573" "urbano" "parda"
"cpf_1574" "urbano" "branca"
"cpf_1575" "rural" "parda"
"cpf_1576" "urbano" "parda"
"cpf_1577" "urbano" "branca"
"cpf_1578" "urbano" "branca"
"cpf_1579" "urbano" "branca"
"cpf_1580" "urbano" "branca"
"cpf_1581" "urbano" "branca"
"cpf_1582" "urbano" "parda"
"cpf_1583" "urbano" "parda"
"cpf_1584" "urbano" "preta"
"cpf_1585" "urbano" "branca"
"cpf_1586" "urbano" "parda"
"cpf_1587" "urbano" "branca"
"cpf_1588" "urbano" "branca"
"cpf_1589" "rural" "preta"
"cpf_1590" "urbano" "parda"
"cpf_1591" "urbano" "branca"
"cpf_1592" "urbano" "parda"
"cpf_1593" "urbano" "parda"
"cpf_1594" "urbano" "preta"
"cpf_1595" "urbano" "branca"
"cpf_1596" "urbano" "branca"
"cpf_1597" "urbano" "preta"
"cpf_1598" "rural" "preta"
"cpf_1599" "urbano" "branca"
"cpf_1600" "rural" "parda"
"cpf_1601" "rural" "parda"
"cpf_1602" "urbano" "branca"
"cpf_1603" "urbano" "branca"
"cpf_1604" "urbano" "branca"
"cpf_1605" "urbano" "parda"
"cpf_1606" "urbano" "branca"
"cpf_1607" "urbano" "branca"
"cpf_1608" "urbano" "branca"
"cpf_1609" "urbano" "parda"
"cpf_1610" "urbano" "parda"
"cpf_1611" "urbano" "branca"
"cpf_1612" "urbano" "parda"
"cpf_1613" "urbano" "preta"
"cpf_1614" "urbano" "branca"
"cpf_1615" "urbano" "parda"
"cpf_1616" "urbano" "branca"
"cpf_1617" "urbano" "parda"
"cpf_1618" "rural" "branca"
"cpf_1619" "urbano" "branca"
"cpf_1620" "rural" "parda"
"cpf_1621" "urbano" "parda"
"cpf_1622" "urbano" "branca"
